区划代码    区县  地级市 省级  上级代码    历史代码    经度  纬度  电话区号    邮编  占地面积    人口总数    政府网址    政府地址
130928  吴桥县 沧州  河北  130900  *   116.3847    37.62546    0317    061800  583 28  http://www.wuqiao.gov.cn/   河北省沧州市吴桥县长江东路17号
130929  献县  沧州  河北  130900  *   116.12695   38.19228    0317    062250  1173    64  http://www.xianxian.gov.cn/ 河北省沧州市献县西大街5号
130930  孟村回族自治县 沧州  河北  130900  *   117.10412   38.05338    0317    061400  387 23  http://www.mengcun.gov.cn/  河北省沧州市孟村回族自治县民族大街173号
130981  泊头市 沧州  河北  130900  *   116.57824   38.08359    0317    062150  1009    62  http://www.botou.gov.cn/    河北省沧州市泊头市裕华中路
130982  任丘市 沧州  河北  130900  *   116.1033    38.71124    0317    062550  1012    87  http://www.hbrq.gov.cn/ 河北省沧州市任丘市北站路
130983  黄骅市 沧州  河北  130900  *   117.33883   38.3706 0317    061100  1545    47  http://www.huanghua.gov.cn/ 河北省沧州市黄骅市渤海西路777号
130984  河间市 沧州  河北  130900  *   116.0993    38.44549    0317    062450  1333    84  http://www.hejian.gov.cn/   河北省沧州市河间市曙光中路
131000  廊坊  廊坊  河北  130000  *   116.713873  39.529244   0316    065000  6420    433 http://www.langfang.gov.cn/ 河北省廊坊市广阳区广阳道230号
131002  安次区 廊坊  河北  131000  *   116.70308   39.52057    0316    065000  578 36  *   河北省廊坊市安次区金光道14号
131003  广阳区 廊坊  河北  131000  *   116.71069   39.52278    0316    065000  384 41  http://www.lfgy.gov.cn/ 河北省廊坊市广阳区康宁道2号
131022  固安县 廊坊  河北  131000  *   116.29916   39.43833    0316    065500  703 46  http://www.lfguan.gov.cn/   河北省廊坊市固安县新中街188号
131023  永清县 廊坊  河北  131000  *   116.50091   39.32069    0316    065600  761 39  http://www.yongqing.gov.cn/ 河北省廊坊市永清县益昌中路155号
131024  香河县 廊坊  河北  131000  *   117.00634   39.76133    0316    065400  448 34  http://www.xianghe.gov.cn/  河北省廊坊市香河县府前街1号
131025  大城县 廊坊  河北  131000  *   116.65353   38.70534    0316    065900  897 50  http://www.dacheng.gov.cn/  河北省廊坊市大城县永定大街9号
131026  文安县 廊坊  河北  131000  *   116.45846   38.87325    0316    065800  1037    52  http://www.wenan.gov.cn/    河北省廊坊市文安县政通道283号
131028  大厂回族自治县 廊坊  河北  131000  *   116.98916   39.88649    0316    065300  176 12  http://www.lfdc.gov.cn/ 河北省廊坊市大厂回族自治县大安东街3号
131081  霸州市 廊坊  河北  131000  *   116.39154   39.12569    0316    065700  802 63  http://www.bazhou.gov.cn/   河北省廊坊市霸州市
131082  三河市 廊坊  河北  131000  *   117.07229   39.98358    0316    065200  634 60  http://www.san-he.gov.cn/   河北省廊坊市三河市鼎盛东大街5号
131100  衡水  衡水  河北  130000  *   115.665993  37.735097   0318    053000  8758    436 http://www.hengshui.gov.cn/ 河北省衡水市桃城区育才南大街369号
131102  桃城区 衡水  河北  131100  *   115.67529   37.73499    0318    053000  563 41  http://www.taocheng.gov.cn/ 河北省衡水市桃城区人民西路568号
131121  枣强县 衡水  河北  131100  *   115.72576   37.51027    0318    053100  905 40  http://www.zaoqiang.gov.cn/ 河北省衡水市枣强县新华东街3号
131122  武邑县 衡水  河北  131100  *   115.88748   37.80181    0318    053400  832 33  http://www.wuyi.gov.cn/ 河北省衡水市武邑县建设西路54号
131123  武强县 衡水  河北  131100  *   115.98226   38.04138    0318    053300  443 22  http://www.wuqiang.gov.cn/  河北省衡水市武强县滏西路1号
131124  饶阳县 衡水  河北  131100  *   115.72558   38.23529    0318    053900  572 29  http://www.raoyang.gov.cn/  河北省衡水市饶阳县人民西路51号
131125  安平县 衡水  河北  131100  *   115.51876   38.23388    0318    053600  496 33  http://www.anping.gov.cn/   河北省衡水市安平县为民东街38号
131126  故城县 衡水  河北  131100  *   115.97076   37.34773    0318    253800  941 53  http://www.gucheng.gov.cn/  河北省衡水市故城县康宁路111号-113号
131127  景县  衡水  河北  131100  *   116.26904   37.6926 0318    053500  1188    55  http://www.jingxian.gov.cn/ 河北省衡水市景县景安大街233号
131128  阜城县 衡水  河北  131100  *   116.14431   37.86881    0318    053700  695 36  http://www.hbfcx.gov.cn/    河北省衡水市阜城县光明东路369号
131181  冀州市 衡水  河北  131100  *   115.57934   37.55082    0318    053200  878 37  http://www.jizhou.gov.cn/   河北省衡水市冀州市冀新西路239号
131182  深州市 衡水  河北  131100  *   115.55993   38.00109    0318    053800  1245    57  http://www.shenzhou.gov.cn/ 河北省衡水市深州市长江西路120号
140000  山西  山西  山西  100000  *   112.549248  37.857014   *   *   0   0   http://www.shanxi.gov.cn/   山西省太原市杏花岭区府东街101号
140100  太原  太原  山西  140000  *   112.549248  37.857014   0351    030000  6909    366 http://www.taiyuan.gov.cn/  山西省太原市杏花岭区新建路69号
140105  小店区 太原  山西  140100  *   112.56878   37.73565    0351    030000  290 62  http://www.tyxd.gov.cn/ 山西省太原市小店区昌盛西街19号
140106  迎泽区 太原  山西  140100  *   112.56338   37.86326    0351    030000  105 52  http://www.yingze.gov.cn/   山西省太原市迎泽区棉花巷15号
140107  杏花岭区    太原  山西  140100  *   112.56237   37.88429    0351    030000  146 59  http://www.sxtyxhl.gov.cn/  山西省太原市杏花岭区胜利街99号
140108  尖草坪区    太原  山西  140100  *   112.48709   37.94193    0351    030000  296 35  http://www.tyjcp.gov.cn/    山西省太原市尖草坪区迎宾北路9号
140109  万柏林区    太原  山西  140100  *   112.51553   37.85923    0351    030000  289 56  http://www.sxtywbl.gov.cn/  山西省太原市万柏林区西矿街35号
140110  晋源区 太原  山西  140100  *   112.47985   37.72479    0351    030000  290 20  http://www.jinyuan.gov.cn/  山西省太原市晋源区文景街9号
140121  清徐县 太原  山西  140100  *   112.35888   37.60758    0351    030400  608 32  http://www.qx.gov.cn/   山西省太原市清徐县美锦北大街105号
140122  阳曲县 太原  山西  140100  *   112.67861   38.05989    0351    030100  2084    15  http://www.sxyangqu.gov.cn/ 山西省太原市阳曲县新阳东街20号
140123  娄烦县 太原  山西  140100  *   111.79473   38.06689    0351    030300  1289    13  http://www.sxlf.gov.cn/ 山西省太原市娄烦县南大街
140181  古交市 太原  山西  140100  *   112.16918   37.90983    0351    030200  1512    22  http://www.sxgujiao.gov.cn/ 山西省太原市古交市青年路1号
140200  大同  大同  山西  140000  *   113.295259  40.09031    0352    037000  14056   318 http://www.sxdt.gov.cn/ 山西省大同市城区迎宾西路5号
140202  城区  大同  山西  140200  *   113.298 40.07566    0352    037000  47  67  http://dtcqzf.gov.cn/   山西省大同市城区迎宾西路30号
140203  矿区  大同  山西  140200  *   113.1772    40.03685    0352    037000  90  48  *   山西省大同市矿区同泉西路248号
140211  南郊区 大同  山西  140200  *   113.14947   40.00539    0352    037000  929 30  http://www.dtnj.gov.cn/ 山西省大同市南郊区五一路
140212  新荣区 大同  山西  140200  *   113.13504   40.25618    0352    037000  1007    11  http://www.xr.gov.cn/   山西省大同市新荣区
140221  阳高县 大同  山西  140200  *   113.75012   40.36256    0352    038100  1678    29  *   山西省大同市阳高县辕门街
140222  天镇县 大同  山西  140200  *   114.0931    40.42299    0352    038200  1629    22  http://www.dttz.gov.cn/ 山西省大同市天镇县十字街
140223  广灵县 大同  山西  140200  *   114.28204   39.76082    0352    037500  1204    18  http://www.sx-guangling.gov.cn/ 山西省大同市广灵县府东街1号
140224  灵丘县 大同  山西  140200  *   114.23672   39.44043    0352    034400  2732    24  http://www.lingqiu.gov.cn/  山西省大同市灵丘县古城街15号
140225  浑源县 大同  山西  140200  *   113.69552   39.69962    0352    037400  1968    36  http://www.hunyuan.gov.cn/  山西省大同市浑源县西大街15号
140226  左云县 大同  山西  140200  *   112.70266   40.01336    0352    037100  1294    15  http://www.zuoyun.gov.cn/   山西省大同市左云县云新西大街119号
140227  大同县 大同  山西  140200  *   113.61212   40.04012    0352    037300  1478    18  http://www.dtx.gov.cn/  山西省大同市大同县东街11号
140300  阳泉  阳泉  山西  140000  *   113.583285  37.861188   0353    045000  4559    132 http://www.yq.gov.cn/   山西省阳泉市城区南大街23号
140302  城区  阳泉  山西  140300  *   113.60069   37.8474 0353    045000  15  23  http://www.yqcq.gov.cn/ 山西省阳泉市城区南大街300号
140303  矿区  阳泉  山西  140300  *   113.55677   37.86895    0353    045000  12  26  http://www.yqkq.gov.cn/ 山西省阳泉市矿区桃北中街矿区
140311  郊区  阳泉  山西  140300  *   113.58539   37.94139    0353    045000  627 21  http://www.yqjq.gov.cn/ 山西省阳泉市郊区江正大街1号
140321  平定县 阳泉  山西  140300  *   113.65789   37.78601    0353    045200  1391    32  http://www.pd.gov.cn/   山西省阳泉市平定县府新街
140322  盂县  阳泉  山西  140300  *   113.41235   38.08579    0353    045100  2514    30  http://www.sxyx.gov.cn/ 山西省阳泉市盂县秀水西街5号
140400  长治  长治  山西  140000  *   113.113556  36.191112   0355    046000  13954   337 http://www.changzhi.gov.cn/ 山西省长治市城区英雄中路68号
140402  城区  长治  山西  140400  *   113.12308   36.20351    0355    046000  53  42  http://www.chinaczcq.gov.cn/    山西省长治市城区太行东街66号
140411  郊区  长治  山西  140400  *   113.12653   36.19918    0355    046000  291 32  http://www.jqzf.changzhi.gov.cn/    山西省长治市郊区
140421  长治县 长治  山西  140400  *   113.04791   36.04722    0355    047100  482 34  http://www.sxczx.gov.cn/    山西省长治市长治县迎宾西街295号
140423  襄垣县 长治  山西  140400  *   113.05157   36.53527    0355    046200  1178    26  http://www.xiangyuan.gov.cn/    山西省长治市襄垣县府东街1号
140424  屯留县 长治  山西  140400  *   112.89196   36.31579    0355    046100  1190    27  http://www.tunliu.gov.cn/   山西省长治市屯留县麟绛东大街51号
140425  平顺县 长治  山西  140400  *   113.43603   36.20005    0355    047400  1510    15  http://www.zgps.gov.cn/ 山西省长治市平顺县兴华街
140426  黎城县 长治  山西  140400  *   113.38766   36.50301    0355    047600  1113    17  http://www.sxlc.gov.cn/ 山西省长治市黎城县
140427  壶关县 长治  山西  140400  *   113.207 36.11301    0355    047300  1008    30  http://www.huguan.gov.cn/   山西省长治市壶关县府前街17号
140428  长子县 长治  山西  140400  *   112.87731   36.12125    0355    046600  1031    36  http://www.zhangzi.gov.cn/  山西省长治市长子县钟楼街1号
140429  武乡县 长治  山西  140400  *   112.86343   36.83687    0355    046300  1615    21  http://www.zgwx.gov.cn/ 山西省长治市武乡县宝塔街
140430  沁县  长治  山西  140400  *   112.69863   36.75628    0355    046400  1320    18  http://www.chinaqx.gov.cn/  山西省长治市沁县胜利路33号
140431  沁源县 长治  山西  140400  *   112.33758   36.50008    0355    046500  2549    16  http://www.qinyuan.gov.cn/  山西省长治市沁源县桥西街
140481  潞城市 长治  山西  140400  *   113.22888   36.33414    0355    047500  614 23  http://www.lc.gov.cn/   山西省长治市潞城市府西北街
140500  晋城  晋城  山西  140000  *   112.851274  35.497553   0356    048000  9425    218 http://www.jconline.cn/ 山西省晋城市城区凤台西街289号
140502  城区  晋城  山西  140500  *   112.85319   35.50175    0356    048000  143 36  http://www.jccq.cn/ 山西省晋城市城区新市西街75号
140521  沁水县 晋城  山西  140500  *   112.1871    35.69102    0356    048200  2658    21  http://www.qinshui.gov.cn/  山西省晋城市沁水县西街99号
140522  阳城县 晋城  山西  140500  *   112.41485   35.48614    0356    048100  1918    38  http://www.yczf.gov.cn/ 山西省晋城市阳城县新阳东街
140524  陵川县 晋城  山西  140500  *   113.2806    35.77532    0356    048300  1702    25  http://www.lczf.cn/ 山西省晋城市陵川县梅园东街1号
140525  泽州县 晋城  山西  140500  *   112.83947   35.50789    0356    048000  2024    50  http://www.zezhou.cn/   山西省晋城市泽州县西安街101号
140581  高平市 晋城  山西  140500  *   112.92288   35.79705    0356    048400  980 48  http://www.sxgaoping.gov.cn/    山西省晋城市高平市长平西街46号
140600  朔州  朔州  山西  140000  *   112.433387  39.331261   0349    036000  10626   162 http://www.shuozhou.gov.cn/ 山西省朔州市朔城区市府西街1号
140602  朔城区 朔州  山西  140600  *   112.43189   39.31982    0349    036000  1780    44  http://www.szscq.gov.cn/    山西省朔州市朔城区鄯阳街137号
140603  平鲁区 朔州  山西  140600  *   112.28833   39.51155    0349    036800  2315    23  http://www.szpinglu.gov.cn/ 山西省朔州市平鲁区
140621  山阴县 朔州  山西  140600  *   112.81662   39.52697    0349    036900  1645    24  http://www.shanyin.gov.cn/  山西省朔州市山阴县新建西路
140622  应县  朔州  山西  140600  *   113.19052   39.55279    0349    037600  1673    31  http://www.yingxian.gov.cn/ 山西省朔州市应县金城东街
140623  右玉县 朔州  山西  140600  *   112.46902   39.99011    0349    037200  1979    11  http://www.youyuxian.gov.cn/    山西省朔州市右玉县迎宾北路
140624  怀仁县 朔州  山西  140600  *   113.10009   39.82806    0349    038300  1234    29  http://www.zghr.gov.cn/ 山西省朔州市怀仁县长征北路
